path,sentence,age,gender,accents
dataset/common_voice_en_27039226.mp3,Laurie is a sculptor working in marble and clay and exhibits her work.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27181180.mp3,"Peak Musala has an alpine climate with cold, long winters and short, cool summers.",fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27274114.mp3,Andy Soucek replaced Parente as the reserve driver.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27207388.mp3,"He co-owns a heritage vehicle shipping and delivery company, Bespoke Handling.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27315614.mp3,All songs written by Ryan Miller.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_20457690.mp3,"With the little energy she has left, Eva escapes.",fifties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27190427.mp3,"It is unstaffed, and the only passenger facilities are standard shelters on each platform.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27107652.mp3,"Elkhorn Peak is the county's highest point, at above sea level.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27292113.mp3,"Meanwhile, Rusty, hurting after his divorce, finds love again when he meets Cosmic Rae.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22441039.mp3,"Registered users can provide opinions, commentary, reviews, previews, evaluations and analysis.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27091185.mp3,Beyond this point the flow rate increases steadily with increasing shear stress.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_33508261.mp3,Kerr played four years for the Ohio State Buckeyes.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27287518.mp3,Only stations available on Comcast in the Bad Axe area are listed below.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27305850.mp3,The call is a loud grating noise like Sandwich tern.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22510667.mp3,"It's not right for you, don't marry him.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27169723.mp3,It also fired from a closed bolt along with using blowback for its action.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22404875.mp3,"Soon, many guitar manufacturers began producing instruments with these modifications as standard.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27369286.mp3,It was the first time a former city joined another local government unit.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22356425.mp3,Much more work went into it.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_19948734.mp3,His explanation of this phenomenon was subsequently published in Micrography Observ.,thirties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27428108.mp3,It ended by the River Rother at a pier.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27449187.mp3,Cuba accepted an invitation to take part as a guest in the tournament.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27091707.mp3,Up till then life was pretty great.,teens,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27166546.mp3,"Sallust adopted an abrupt, pointed style in his historical works.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27212201.mp3,"About a year later, Seleucus was killed by a fall from his horse.",fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27437123.mp3,"Recipients were recognised for extraordinary heroism, dedication, and courage demonstrated on the battlefield.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27286253.mp3,"In office, Mackenzie was known as a passionate supporter of labour interests within cabinet.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27195441.mp3,It grows primarily on foredunes and dune crests.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22510311.mp3,Sport of basketball has increased in popularity among elite deaf athletes around the world.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27479341.mp3,Redfoo also announced his departure the following month.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27507571.mp3,The government also has made major strides in restructuring the public finances.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27307220.mp3,"McGrath's autobiography, ""Back from the Brink"", co-written with journalist Vincent Hogan.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27407744.mp3,His daughter Tulsi Kumar is a playback singer.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27305977.mp3,Joey had some bad luck in terms of his acting career.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_23803377.mp3,San Antonio reporter John Whisler called the bout San Antonio's Fight of the Year.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_18738511.mp3,It currently airs a mix of classic country music.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22533051.mp3,"He encouraged the poet John Skelton, who wrote the elegy on his father.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27269995.mp3,The axes of the resulting ellipse are the resulting polarization directions.,fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27453974.mp3,These channels mainly for malayali people residing outside India.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27289537.mp3,"The service will provide information, interaction and entertainment.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27006599.mp3,Access to the island is according to Scottish right to roam legislation.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22307128.mp3,See also: tangent space to a functor.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27527201.mp3,He was also chairman of the Anglo-Scottish Sugar Beet Corporation.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27315437.mp3,"As a civil servant, he reports to the Prime Minister.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22358050.mp3,"Typically, they are also capable warriors.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_21764510.mp3,"With that, Boone runs away.",thirties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27454470.mp3,He was released following the season.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27474108.mp3,Paul contacts the National Guard for help.,teens,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27357562.mp3,"The invention assures that doors, drawers and lift systems close gently and silently.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27280895.mp3,Environmental education has crossover with multiple other disciplines.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27006265.mp3,It lies east of Horton in Ribblesdale.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27173688.mp3,Supernatural beings are considered citizens with most of the rights of regular humans.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27482384.mp3,The unique glass front and brown sided building is located in the downtown core.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27106102.mp3,Some episodes in the second season were aired out of their intended chronological sequence.,fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22325203.mp3,"Eoin Kennedy, the Dual All Ireland Handball Senior Singles Champion, is a club member.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_28027797.mp3,He also occasionally did voice-over work from his home.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27349649.mp3,"In older species, such as fish, the archipallium makes up most of the cerebrum.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27289520.mp3,This is true for both children and adults.,fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22306081.mp3,"Via the Wabash and Ohio rivers, it is part of the Mississippi River watershed.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27591650.mp3,The Beetle automobile platform is preferred for a variety of reasons.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_19965805.mp3,In his institution patients from all over Europe were treated.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_28084771.mp3,Boughton Primary School is in Moulton Road.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22533192.mp3,"Farmers found the surface broken and ledgy, better suited for grazing than cultivation.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27195957.mp3,"The family surname is pronounced ""Troobridge"".",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27196192.mp3,A supply ship visits Pitt Island about every three months.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27210891.mp3,"Interestingly, there was collusion between the two.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27358830.mp3,He would also start many that were left unfinished.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_28027935.mp3,"There are four described species, found in southern and eastern Africa.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27171180.mp3,"Additionally, a moderated forum, user statistics, and a hall-of-fame are available.",fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_33508512.mp3,He believes in ground level action.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27319125.mp3,We do not get the proper run for our money.,teens,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27688787.mp3,"Their After you, Alphonse.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27154863.mp3,The Quakers played an instrumental role in aiding escaped slaves on the underground railroad.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22432636.mp3,Pharmacy professional are in demand nowadays.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27444645.mp3,Seymour Road in Hong Kong Island was named after him.,fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27521576.mp3,However training schemes vary and different pathways may be available.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27481850.mp3,They earmarked the money for debt payments and upgrading company offices.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_18631432.mp3,"Beware the Jabberwock, my son!",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27172830.mp3,On it lies a man overseeing a scene of chaos with a disinterested eye.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27331650.mp3,Apollonius itself is located to the east-northeast.,teens,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27898151.mp3,Joseph Williams provides backing vocals on five of the tracks.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27039003.mp3,The unincorporated community of New Paris is also located in the town.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_28027883.mp3,"In the United Kingdom and Ireland, it airs on Trouble.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_18750860.mp3,Metrowerks subsequently used the name for their new developer product.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_18733219.mp3,"Dilshan's brother, Tillakaratne Sampath, is a first-class cricketer in Sri Lanka.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27211086.mp3,The band took a low-stress approach to this album.,fourties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27407804.mp3,The Attica High School mascot is Bulldogs.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27461977.mp3,"He interviewed such luminaries as Frank Sinatra, Hank Williams, Elvis Presley, and Fats Domino.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27265558.mp3,The first material used for lasers was synthetic ruby crystals.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27169616.mp3,"The latter was a combination drinking fountain, fire hydrant, and watering basin for animals.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22303901.mp3,"The bay had two inshore sand banks, the North Bull and the South Bull.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_19633239.mp3,The victim is renamed Magdalene Kruschen and is played by German actress Elke Sommer.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27203481.mp3,"If Mikoyan had discovered this he would, according to his children, have become furious.",teens,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27482005.mp3,"It was billed as the ""biggest Reggae festival in the history of the world"".",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27270273.mp3,"The dust is an irritant to skin, eyes and lungs.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_36742181.mp3,"The coast here is part of the Jurassic Coast, a World Heritage Site.",teens,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27204165.mp3,James Gold Andrews in command.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27012948.mp3,Eltville is the biggest town in the Rheingau.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_21269332.mp3,This made the date unusually frequent in the register.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27462610.mp3,"Eventually, streaming was incorporated into the sales chart.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27294859.mp3,"Duff was the first Canadian to hold the position, even in the interim.",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_18840821.mp3,The system is sold under the brand name Rhinostat.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27012412.mp3,The first heritage coast was Beachy Head with its famous white cliffs.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27479485.mp3,Some contain substances like grains half peeled.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27320627.mp3,Such children are also described as backward.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_22413289.mp3,The college cricket ground is used by the college cricket team.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27169667.mp3,"Their three aspects are ""Will"", ""Wisdom"" and ""Activity"".",twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27274056.mp3,A new trial was ordered.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
dataset/common_voice_en_27407105.mp3,It's a noun and it's an adjective.,twenties,female_feminine,"india and south asia (india, pakistan, sri lanka)"
